filename,xmin,ymin,xmax,ymax,class
./dataset_not_aug/images/Img_RSKA003603_5_r512_c1408.png,103,39,143,79,tree
./dataset_not_aug/images/Img_RSKA003603_5_r512_c1408.png,176,0,216,35,tree
./dataset_not_aug/images/Img_RSKA003603_5_r512_c1408.png,46,127,86,167,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1920_c1664.png,148,32,188,72,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1920_c1664.png,91,102,131,141,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1920_c1664.png,29,163,69,203,tree
./dataset_not_aug/images/Img_RSKA003603_5_r000_c1408.png,18,175,58,214,tree
./dataset_not_aug/images/Img_RSKA003603_5_r000_c1408.png,93,107,133,147,tree
./dataset_not_aug/images/Img_RSKA003603_5_r000_c1408.png,167,37,207,77,tree
./dataset_not_aug/images/Img_RSKA003603_5_r000_c1408.png,216,0,256,27,tree
./dataset_not_aug/images/Img_RSKA003603_1_r384_c2176.png,0,20,34,59,tree
./dataset_not_aug/images/Img_RSKA003603_1_r384_c2176.png,213,4,253,44,tree
./dataset_not_aug/images/Img_RSKA003603_1_r384_c2176.png,161,70,201,109,tree
./dataset_not_aug/images/Img_RSKA003603_1_r384_c2176.png,73,130,113,170,tree
./dataset_not_aug/images/Img_RSKA003603_1_r384_c2176.png,4,184,44,224,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2688_c3584.png,127,34,167,73,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2688_c3584.png,54,76,94,116,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2688_c3584.png,6,119,46,159,tree
./dataset_not_aug/images/Img_RSKA014702_2_r1536_c1152.png,124,0,164,31,tree
./dataset_not_aug/images/Img_RSKA014702_0_r640_c768.png,0,56,29,96,tree
./dataset_not_aug/images/Img_RSKA014702_0_r640_c768.png,0,144,33,184,tree
./dataset_not_aug/images/Img_RSKA014702_0_r640_c768.png,192,213,232,253,tree
./dataset_not_aug/images/Img_RSKA014702_0_r640_c768.png,177,107,217,147,tree
./dataset_not_aug/images/Img_RSKA014702_0_r640_c768.png,175,34,215,73,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c384.png,192,94,232,133,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c384.png,113,155,153,195,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c384.png,14,0,54,28,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1280_c1024.png,3,19,43,59,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1280_c1024.png,203,9,243,48,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1280_c1024.png,138,85,178,125,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1280_c1024.png,0,210,27,250,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1280_c1024.png,63,167,103,207,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2560_c2176.png,87,235,127,256,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2560_c2176.png,110,154,150,194,tree
./dataset_not_aug/images/Img_RSKA003603_3_r768_c768.png,214,33,254,72,tree
./dataset_not_aug/images/Img_RSKA003603_3_r768_c768.png,138,73,178,113,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2176_c3328.png,0,48,40,88,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2176_c3328.png,79,0,119,23,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2176_c3328.png,197,153,237,193,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1536_c2944.png,167,42,207,81,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1536_c2944.png,112,115,153,155,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1536_c2944.png,224,0,256,22,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1536_c2944.png,30,168,70,208,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2432_c1280.png,193,105,234,145,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2432_c1280.png,115,186,155,225,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2432_c1280.png,0,21,33,61,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2560_c256.png,18,144,58,184,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2560_c256.png,65,56,105,96,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2560_c256.png,209,64,249,104,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1536_c1664.png,112,54,152,94,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1536_c1664.png,181,163,221,203,tree
./dataset_not_aug/images/Img_RSKA003603_5_r256_c1024.png,33,0,73,23,tree
./dataset_not_aug/images/Img_RSKA003603_5_r256_c1024.png,141,181,181,221,tree
./dataset_not_aug/images/Img_RSKA003603_5_r256_c1024.png,199,111,239,151,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c512.png,231,227,256,256,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c512.png,132,30,172,69,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c512.png,64,94,104,133,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c512.png,0,155,25,195,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1536_c2688.png,179,89,219,128,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1792_c3584.png,0,200,38,240,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1792_c3584.png,87,121,127,160,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1792_c3584.png,154,49,194,88,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1792_c3584.png,234,0,256,22,tree
./dataset_not_aug/images/Img_RSKA014702_1_r256_c640.png,150,137,190,177,tree
./dataset_not_aug/images/Img_RSKA014702_1_r256_c640.png,172,206,212,246,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2816_c1792.png,124,39,164,79,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2816_c1792.png,101,146,141,186,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2816_c1792.png,231,233,256,256,tree
./dataset_not_aug/images/Img_RSKA003603_5_r768_c3200.png,93,162,133,202,tree
./dataset_not_aug/images/Img_RSKA003603_5_r768_c3200.png,141,87,181,126,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c2816.png,231,34,256,73,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c2816.png,174,120,214,160,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c2816.png,93,169,133,209,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c2816.png,24,233,64,256,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c2816.png,0,0,31,28,tree
./dataset_not_aug/images/Img_RSKA003603_4_r896_c1536.png,222,24,256,63,tree
./dataset_not_aug/images/Img_RSKA003603_4_r896_c1536.png,167,86,207,125,tree
./dataset_not_aug/images/Img_RSKA003603_4_r896_c1536.png,100,169,140,208,tree
./dataset_not_aug/images/Img_RSKA003603_4_r896_c1536.png,23,215,63,255,tree
./dataset_not_aug/images/Img_RSKA014702_0_r000_c1152.png,61,177,101,217,tree
./dataset_not_aug/images/Img_RSKA014702_0_r000_c1152.png,38,76,78,116,tree
./dataset_not_aug/images/Img_RSKA014702_0_r000_c1152.png,30,0,70,30,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2304_c3584.png,157,37,197,77,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2304_c3584.png,89,101,129,141,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2304_c3584.png,20,164,60,204,tree
./dataset_not_aug/images/Img_RSKA014702_1_r256_c384.png,0,0,29,28,tree
./dataset_not_aug/images/Img_RSKA014702_1_r256_c384.png,203,157,243,196,tree
./dataset_not_aug/images/Img_RSKA014702_1_r256_c384.png,198,67,238,106,tree
./dataset_not_aug/images/Img_RSKA014702_1_r256_c384.png,0,75,37,115,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1280_c2816.png,21,17,61,57,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1280_c2816.png,39,121,79,161,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1280_c2816.png,39,222,79,256,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1280_c2816.png,187,168,227,207,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1280_c2816.png,182,76,222,116,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1280_c2816.png,172,0,212,22,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1664_c2048.png,188,21,228,61,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1152_c512.png,41,126,81,166,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1152_c512.png,50,228,90,256,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2048_c3328.png,0,176,40,216,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2048_c3328.png,79,111,119,151,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2048_c3328.png,134,62,174,101,tree
./dataset_not_aug/images/Img_RSKA003603_5_r256_c2304.png,33,49,73,89,tree
./dataset_not_aug/images/Img_RSKA003603_5_r256_c2304.png,122,165,162,204,tree
./dataset_not_aug/images/Img_RSKA003603_5_r256_c2304.png,60,232,100,256,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1664_c3456.png,205,15,245,55,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1664_c3456.png,173,82,213,121,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1664_c3456.png,123,153,163,192,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1664_c3456.png,94,231,134,256,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2688_c1280.png,204,150,244,190,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2688_c1280.png,140,202,180,242,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2688_c1280.png,5,52,45,92,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2688_c1280.png,81,0,121,40,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1664_c3712.png,125,70,165,110,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1664_c3712.png,51,120,91,159,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1664_c3712.png,0,179,30,219,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2944_c256.png,0,81,33,121,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2944_c256.png,71,18,111,58,tree
./dataset_not_aug/images/Img_RSKA003603_2_r128_c3456.png,62,46,102,85,tree
./dataset_not_aug/images/Img_RSKA003603_2_r128_c3456.png,122,219,162,256,tree
./dataset_not_aug/images/Img_RSKA003603_2_r128_c3456.png,0,112,22,152,tree
./dataset_not_aug/images/Img_RSKA003603_5_r000_c1792.png,14,56,54,96,tree
./dataset_not_aug/images/Img_RSKA003603_5_r000_c1792.png,92,221,132,256,tree
./dataset_not_aug/images/Img_RSKA003603_5_r000_c1792.png,160,191,200,231,tree
./dataset_not_aug/images/Img_RSKA003603_5_r000_c1792.png,209,153,249,192,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1280_c2176.png,222,106,256,146,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1280_c2176.png,156,169,196,209,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1280_c2176.png,13,32,53,72,tree
./dataset_not_aug/images/Img_RSKA003603_1_r512_c768.png,172,160,212,200,tree
./dataset_not_aug/images/Img_RSKA003603_1_r512_c768.png,82,195,122,235,tree
./dataset_not_aug/images/Img_RSKA014702_0_r640_c1408.png,98,62,138,102,tree
./dataset_not_aug/images/Img_RSKA014702_0_r640_c1408.png,113,148,153,188,tree
./dataset_not_aug/images/Img_RSKA014702_0_r640_c1408.png,139,230,179,256,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1280_c2688.png,92,45,132,84,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1280_c2688.png,24,88,64,128,tree
./dataset_not_aug/images/Img_RSKA003603_1_r256_c3712.png,11,57,51,96,tree
./dataset_not_aug/images/Img_RSKA003603_1_r256_c3712.png,93,0,133,38,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1408_c384.png,170,41,210,81,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1408_c384.png,114,109,154,149,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1408_c384.png,62,178,102,218,tree
./dataset_not_aug/images/Img_RSKA003603_5_r768_c1024.png,150,143,190,182,tree
./dataset_not_aug/images/Img_RSKA003603_5_r768_c1024.png,77,176,117,216,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c2432.png,24,33,64,73,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c2432.png,107,234,147,256,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c2432.png,170,189,210,229,tree
./dataset_not_aug/images/Img_RSKA003603_2_r256_c256.png,195,163,235,203,tree
./dataset_not_aug/images/Img_RSKA003603_2_r256_c256.png,45,38,85,78,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c1536.png,53,0,93,33,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c1536.png,0,51,30,91,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c1536.png,202,166,242,206,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2688_c1536.png,113,124,153,164,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2688_c1536.png,215,7,255,47,tree
./dataset_not_aug/images/Img_RSKA014702_3_r256_c2304.png,141,0,181,27,tree
./dataset_not_aug/images/Img_RSKA014702_3_r256_c2304.png,190,166,230,206,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1920_c768.png,69,17,109,57,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1920_c768.png,198,168,238,207,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1920_c768.png,27,131,67,170,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1920_c768.png,0,190,29,229,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2816_c128.png,140,158,180,198,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2816_c128.png,216,121,256,161,tree
./dataset_not_aug/images/Img_RSKA014702_1_r512_c2176.png,51,222,91,256,tree
./dataset_not_aug/images/Img_RSKA014702_1_r512_c2176.png,37,117,77,157,tree
./dataset_not_aug/images/Img_RSKA014702_1_r512_c2176.png,55,15,95,55,tree
./dataset_not_aug/images/Img_RSKA014702_1_r512_c2176.png,191,89,231,129,tree
./dataset_not_aug/images/Img_RSKA014702_1_r512_c2176.png,199,181,239,221,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2176_c2816.png,33,132,73,171,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2176_c2816.png,1,227,41,256,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2176_c2816.png,177,140,217,179,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2176_c2816.png,25,16,65,56,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2176_c2816.png,203,28,243,68,tree
./dataset_not_aug/images/Img_RSKA003603_5_r768_c1280.png,37,0,77,34,tree
./dataset_not_aug/images/Img_RSKA003603_5_r768_c1280.png,0,62,23,102,tree
./dataset_not_aug/images/Img_RSKA003603_5_r768_c1280.png,148,182,188,222,tree
./dataset_not_aug/images/Img_RSKA014702_2_r000_c000.png,36,174,76,214,tree
./dataset_not_aug/images/Img_RSKA014702_2_r000_c000.png,30,69,70,109,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c2048.png,173,102,213,141,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c2048.png,114,155,154,195,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c2048.png,48,224,88,256,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1792_c2816.png,0,0,24,31,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1792_c2816.png,204,26,244,66,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1792_c2816.png,176,75,216,115,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1792_c2816.png,99,153,139,193,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1792_c2816.png,66,225,106,256,tree
./dataset_not_aug/images/Img_RSKA003603_2_r128_c768.png,165,159,205,199,tree
./dataset_not_aug/images/Img_RSKA003603_2_r128_c768.png,88,209,128,249,tree
./dataset_not_aug/images/Img_RSKA003603_2_r128_c768.png,0,70,30,110,tree
./dataset_not_aug/images/Img_RSKA003603_2_r128_c768.png,59,0,99,39,tree
./dataset_not_aug/images/Img_RSKA014702_1_r000_c768.png,186,171,226,211,tree
./dataset_not_aug/images/Img_RSKA014702_1_r000_c768.png,197,74,237,113,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2048_c1664.png,221,130,256,170,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2048_c1664.png,174,187,214,227,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2048_c1664.png,34,43,74,83,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2048_c1664.png,120,0,160,37,tree
./dataset_not_aug/images/Img_RSKA014702_2_r384_c384.png,133,153,173,193,tree
./dataset_not_aug/images/Img_RSKA014702_2_r384_c384.png,131,68,171,108,tree
./dataset_not_aug/images/Img_RSKA014702_2_r384_c384.png,150,0,190,22,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2816_c640.png,164,0,204,36,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2816_c640.png,121,76,161,115,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2816_c640.png,53,148,93,187,tree
./dataset_not_aug/images/Img_RSKA003603_2_r896_c1280.png,157,34,197,74,tree
./dataset_not_aug/images/Img_RSKA003603_2_r896_c1280.png,227,192,256,232,tree
./dataset_not_aug/images/Img_RSKA003603_2_r896_c1280.png,58,114,98,154,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1536_c1664.png,58,48,98,88,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1536_c1664.png,76,150,116,190,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1536_c1664.png,234,185,256,224,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1536_c1664.png,194,68,234,108,tree
./dataset_not_aug/images/Img_RSKA014702_3_r128_c1536.png,92,41,132,81,tree
./dataset_not_aug/images/Img_RSKA014702_3_r128_c1536.png,94,120,134,160,tree
./dataset_not_aug/images/Img_RSKA014702_3_r000_c1920.png,87,9,127,48,tree
./dataset_not_aug/images/Img_RSKA014702_3_r000_c1920.png,110,102,150,142,tree
./dataset_not_aug/images/Img_RSKA014702_3_r000_c1920.png,110,193,150,233,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1664_c768.png,3,193,43,233,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1664_c768.png,0,113,40,152,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1664_c768.png,175,21,215,60,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1664_c768.png,192,112,232,152,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1536_c2432.png,199,221,239,256,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1536_c2432.png,25,160,65,200,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1536_c2432.png,110,104,150,144,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1536_c2432.png,169,29,209,69,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2688_c512.png,55,93,95,133,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2688_c512.png,0,153,27,193,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2688_c512.png,151,14,191,53,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2688_c512.png,215,233,255,256,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2176_c896.png,171,29,211,69,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2176_c896.png,99,88,139,127,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2176_c896.png,33,157,73,197,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2176_c896.png,201,204,241,244,tree
./dataset_not_aug/images/Img_RSKA014702_1_r768_c2048.png,191,219,231,256,tree
./dataset_not_aug/images/Img_RSKA014702_1_r768_c2048.png,173,146,213,185,tree
./dataset_not_aug/images/Img_RSKA014702_1_r768_c2048.png,165,39,205,79,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2304_c3712.png,14,90,54,130,tree
./dataset_not_aug/images/Img_RSKA003603_4_r512_c2560.png,207,37,247,76,tree
./dataset_not_aug/images/Img_RSKA003603_4_r512_c2560.png,136,102,176,142,tree
./dataset_not_aug/images/Img_RSKA003603_4_r512_c2560.png,52,169,92,208,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2432_c1280.png,29,136,69,176,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2432_c1280.png,119,70,159,110,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2432_c1280.png,166,2,206,41,tree
./dataset_not_aug/images/Img_RSKA014702_0_r768_c1792.png,93,28,133,68,tree
./dataset_not_aug/images/Img_RSKA014702_0_r768_c1792.png,112,130,152,170,tree
./dataset_not_aug/images/Img_RSKA014702_0_r768_c1792.png,132,219,172,256,tree
./dataset_not_aug/images/Img_RSKA014702_1_r384_c768.png,22,9,62,49,tree
./dataset_not_aug/images/Img_RSKA014702_1_r384_c768.png,44,78,84,118,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1664_c384.png,42,106,82,146,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1664_c384.png,27,16,67,56,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1664_c384.png,208,71,248,111,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1664_c384.png,216,170,256,210,tree
./dataset_not_aug/images/Img_RSKA003603_2_r128_c3072.png,171,8,211,47,tree
./dataset_not_aug/images/Img_RSKA003603_2_r128_c3072.png,27,121,67,161,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1152_c384.png,220,15,256,54,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1152_c384.png,131,84,171,124,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1152_c384.png,58,151,98,191,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1152_c384.png,4,214,44,254,tree
./dataset_not_aug/images/Img_RSKA003603_3_r896_c3712.png,119,7,159,47,tree
./dataset_not_aug/images/Img_RSKA003603_3_r896_c3712.png,65,99,105,139,tree
./dataset_not_aug/images/Img_RSKA003603_3_r896_c3712.png,7,145,47,185,tree
./dataset_not_aug/images/Img_RSKA003603_2_r384_c128.png,49,2,89,42,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1536_c000.png,144,12,184,51,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1536_c000.png,62,75,102,114,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1536_c000.png,0,136,26,175,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1536_c000.png,177,205,217,245,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2304_c384.png,99,54,139,94,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2304_c384.png,28,136,68,176,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2304_c384.png,193,198,233,238,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2048_c2688.png,112,25,152,64,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2048_c2688.png,18,151,58,191,tree
./dataset_not_aug/images/Img_RSKA014702_3_r384_c1920.png,0,179,22,219,tree
./dataset_not_aug/images/Img_RSKA014702_3_r384_c1920.png,139,1,179,41,tree
./dataset_not_aug/images/Img_RSKA014702_3_r384_c1920.png,163,134,203,174,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2688_c1408.png,182,0,222,33,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2688_c1408.png,96,72,136,111,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2688_c1408.png,8,143,48,183,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1152_c3200.png,137,0,177,33,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1152_c3200.png,57,45,98,85,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1152_c3200.png,12,118,52,157,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1152_c3200.png,224,198,256,237,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2048_c1792.png,0,0,26,40,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2048_c1792.png,38,176,79,216,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2048_c1792.png,119,141,159,181,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2048_c1792.png,191,82,231,122,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2176_c640.png,235,60,256,100,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2176_c640.png,194,143,234,183,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2176_c640.png,160,211,200,251,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2176_c640.png,0,151,32,191,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2176_c640.png,26,72,66,111,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2176_c640.png,68,14,108,54,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2560_c1280.png,128,166,168,205,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2560_c1280.png,201,0,241,34,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2560_c1280.png,152,55,192,95,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1920_c1536.png,0,13,32,53,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1920_c1536.png,219,102,256,141,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1920_c1536.png,157,163,197,203,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1920_c1536.png,80,223,120,256,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2560_c1536.png,19,116,59,156,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2560_c1536.png,98,79,138,119,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2560_c1536.png,218,231,256,256,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2560_c1536.png,169,20,209,59,tree
./dataset_not_aug/images/Img_RSKA003603_4_r512_c2176.png,185,146,225,186,tree
./dataset_not_aug/images/Img_RSKA003603_4_r512_c2176.png,117,177,157,217,tree
./dataset_not_aug/images/Img_RSKA003603_4_r512_c2176.png,77,0,117,40,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2432_c2688.png,166,202,206,242,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2432_c2688.png,105,0,145,25,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2432_c2688.png,46,34,86,74,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c384.png,134,0,174,38,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c384.png,90,53,130,93,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c384.png,168,182,208,222,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c384.png,21,117,61,156,tree
./dataset_not_aug/images/Img_RSKA003603_4_r768_c768.png,224,58,256,98,tree
./dataset_not_aug/images/Img_RSKA003603_4_r768_c768.png,156,117,196,157,tree
./dataset_not_aug/images/Img_RSKA003603_4_r768_c768.png,94,176,134,216,tree
./dataset_not_aug/images/Img_RSKA003603_1_r128_c1280.png,157,70,197,109,tree
./dataset_not_aug/images/Img_RSKA003603_1_r128_c1280.png,111,156,152,195,tree
./dataset_not_aug/images/Img_RSKA003603_1_r640_c2944.png,75,15,115,54,tree
./dataset_not_aug/images/Img_RSKA003603_1_r640_c2944.png,0,93,40,133,tree
./dataset_not_aug/images/Img_RSKA003603_1_r640_c2944.png,150,229,190,256,tree
./dataset_not_aug/images/Img_RSKA003603_1_r640_c2944.png,215,178,255,217,tree
./dataset_not_aug/images/Img_RSKA003603_5_r768_c1536.png,200,104,240,144,tree
